Age,Nationality,Potential,Club,Value,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
3,137,3,619,2,4,1,2.0,4.0,4.0,8,2,18,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,5,4,5,4,4,4,4,4,4,4,5,4,4,4,4,3,1,1,1,1,1
2,121,4,212,2,4,1,2.0,3.0,4.0,6,2,16,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,2,4,4,5,5,5,5,5,4,4,5,4,3,4,4,4,4,2,4,4,4,4,1,1,1,1,1
2,6,3,504,2,4,0,2.0,3.0,5.0,0,5,13,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,3,5,4,4,4,5,5,5,5,5,5,4,3,5,2,4,4,3,4,4,3,5,3,3,3,1,1,1,1,1
3,59,3,511,2,4,0,2.0,4.0,4.0,2,5,25,3,3,4,4,4,4,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,5,5,4,5,4,5,4,4,4,5,4,4,4,5,4,5,4,4,4,4,4,3,5,5,5,5,3,2,2,1,1,1,1,1
2,35,3,315,2,5,1,2.0,4.0,3.0,8,2,9,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,5,5,4,4,4,4,4,4,4,5,4,5,4,5,4,4,4,4,4,4,4,1,1,1,1,1
2,121,4,86,2,5,0,3.0,3.0,4.0,8,5,11,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,5,4,5,5,5,4,5,5,4,5,5,5,4,4,4,3,5,4,5,4,4,3,4,4,4,4,1,1,1,1,1
1,79,4,72,2,4,0,1.0,4.0,4.0,2,5,11,3,3,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,4,4,5,5,5,5,4,5,4,5,4,3,4,3,2,4,4,4,4,3,2,1,1,1,1,1,1
3,107,3,419,2,5,0,3.0,3.0,3.0,6,5,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,5,4,5,3,4,5,4,5,5,4,4,4,5,4,5,4,1,1,1,1,1
3,137,3,134,2,4,1,3.0,5.0,4.0,0,2,23,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,4,4,5,5,3,4,5,4,4,5,5,4,4,4,4,3,4,3,3,5,4,4,4,3,2,2,1,1,1,1,1
2,13,3,150,2,4,1,1.0,5.0,4.0,0,2,0,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,3,3,3,4,3,4,3,5,4,4,3,4,5,5,4,4,4,3,2,1,1,1,1,1
2,137,4,351,2,4,1,2.0,3.0,4.0,2,2,3,4,3,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,5,3,3,3,3,3,3,3,3,3,3,4,4,3,5,4,5,5,5,5,5,4,4,4,5,4,4,3,4,4,4,2,2,5,5,3,4,3,2,1,1,1,1,1,1
3,46,3,89,2,3,1,1.0,3.0,4.0,2,5,25,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,4,3,3,4,5,5,4,4,4,4,4,4,4,4,4,2,5,4,4,4,2,2,2,1,1,1,1,1
3,137,3,457,2,4,0,2.0,3.0,3.0,0,2,25,3,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,3,3,3,4,3,3,3,3,3,4,5,4,4,5,5,4,4,4,5,5,4,5,5,4,4,4,4,3,5,4,2,5,4,5,5,2,2,1,1,1,1,1,1
3,137,3,359,2,4,1,1.0,4.0,4.0,2,2,12,3,2,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,5,5,4,4,5,5,5,4,4,4,4,4,5,3,4,3,3,4,4,4,5,4,3,3,1,1,1,1,1
3,137,3,134,2,5,0,2.0,3.0,3.0,1,2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,4,4,4,5,5,4,5,5,4,4,5,5,4,5,4,4,4,5,3,5,4,5,4,4,4,4,4,4,4,4,4,5,4,1,1,1,1,1
2,126,4,17,2,4,1,1.0,4.0,4.0,0,2,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,5,4,4,4,5,4,5,5,4,4,4,4,5,3,4,5,4,4,4,3,4,4,4,4,1,1,1,1,1
2,137,3,459,2,4,1,2.0,3.0,4.0,7,2,18,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,3,4,4,3,5,5,3,3,4,4,4,4,3,4,4,4,4,4,4,5,3,5,4,4,4,1,1,1,1,1
2,46,3,375,2,4,1,2.0,3.0,4.0,0,2,0,3,2,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,5,4,4,4,5,5,5,5,5,5,4,4,5,3,4,4,3,5,5,4,5,4,3,3,1,1,1,1,1
2,129,4,363,2,4,0,1.0,2.0,3.0,0,2,6,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,5,3,4,4,2,4,4,2,4,4,5,5,4,5,4,4,3,5,4,3,4,4,4,4,3,4,4,5,4,1,1,1,1,1
3,151,3,86,2,3,1,3.0,4.0,2.0,8,5,1,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,3,4,3,2,4,4,4,5,4,5,4,4,4,4,4,2,4,4,2,3,3,4,5,5,5,1,1,1,1,1
2,137,3,630,2,3,1,3.0,4.0,4.0,1,5,22,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,2,4,4,5,5,4,4,5,5,5,5,4,4,4,4,4,3,4,2,2,4,4,4,4,2,2,2,1,1,1,1,1
3,46,3,363,2,3,0,3.0,2.0,4.0,7,5,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,3,2,5,4,4,5,1,2,1,1,1,1,1,1
3,59,4,214,2,4,1,4.0,4.0,2.0,8,8,17,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,2,5,4,3,4,3,2,5,4,4,4,3,5,3,4,4,4,5,3,5,5,3,4,3,5,5,5,5,1,1,1,1,1
2,6,4,469,2,4,0,1.0,3.0,3.0,2,5,18,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,5,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,4,5,3,4,4,4,4,1,1,1,1,1
2,6,3,72,2,3,1,2.0,3.0,3.0,2,5,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,3,3,3,4,4,4,4,4,4,4,5,4,4,4,4,2,5,4,4,4,2,2,1,1,1,1,1,1
4,137,4,620,2,4,1,4.0,4.0,4.0,2,5,10,2,2,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,4,4,5,5,4,4,4,5,5,4,3,3,3,4,3,4,5,5,4,5,4,3,3,1,1,1,1,1
1,77,4,252,2,3,1,2.0,4.0,4.0,0,2,23,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,5,4,3,3,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,2,2,1,1,1,1,1
1,107,4,26,2,4,1,1.0,3.0,4.0,8,2,9,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,5,4,4,5,5,4,4,5,5,4,4,4,4,4,3,4,4,4,5,3,5,4,4,4,1,1,1,1,1
4,20,3,351,2,4,1,3.0,3.0,3.0,6,5,9,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,5,3,4,4,3,5,4,4,4,4,5,4,4,5,4,4,4,4,5,4,5,4,5,5,5,4,1,1,1,1,1
1,46,4,375,2,4,1,2.0,4.0,4.0,2,2,13,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,4,4,5,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,3,5,4,4,4,2,2,2,1,1,1,1,1
4,121,3,552,2,4,1,3.0,5.0,5.0,2,2,11,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,4,4,5,4,4,5,4,4,5,2,4,4,5,4,2,4,4,4,5,3,2,1,1,1,1,1,1
2,55,4,419,2,5,1,2.0,4.0,4.0,8,5,19,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,1,1,1,1,1
1,55,5,418,2,4,1,1.0,4.0,4.0,2,2,11,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,4,3,4,5,4,4,5,4,5,4,4,4,4,4,4,4,4,5,4,5,4,4,4,1,1,1,1,1
2,46,3,134,2,4,1,2.0,5.0,4.0,8,5,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,5,4,4,4,4,3,5,4,4,4,4,4,3,4,4,4,4,3,3,3,1,1,1,1,1
2,137,4,470,2,4,1,1.0,3.0,3.0,2,2,16,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,4,4,2,4,4,4,5,4,4,4,3,4,4,4,3,4,4,4,4,4,4,5,4,4,1,1,1,1,1
2,46,3,100,2,3,1,1.0,4.0,2.0,8,5,17,5,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,2,4,3,3,4,4,3,4,3,4,3,4,5,4,5,2,4,4,3,4,3,4,4,5,4,1,1,1,1,1
2,120,4,398,2,4,1,3.0,5.0,4.0,8,2,18,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,4,4,4,5,5,5,4,4,4,4,3,4,3,4,3,4,4,5,3,4,4,4,4,1,1,1,1,1
2,35,3,198,2,4,1,1.0,3.0,3.0,2,5,0,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,4,3,3,4,5,5,4,4,4,5,4,4,5,4,5,2,4,4,4,4,1,3,2,1,1,1,1,1
2,55,4,374,2,4,0,2.0,3.0,3.0,1,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,4,2,4,4,2,4,4,4,5,4,4,4,4,4,5,5,4,4,4,4,4,3,4,4,4,5,1,1,1,1,1
3,78,3,260,2,4,1,2.0,4.0,3.0,8,5,9,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,5,5,5,5,4,4,5,4,5,4,4,4,4,4,4,4,4,5,4,5,4,4,4,1,1,1,1,1
3,35,3,363,2,3,1,2.0,4.0,2.0,6,5,17,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,3,4,2,1,4,4,3,3,3,4,3,4,5,4,5,2,5,5,2,3,3,4,4,5,5,1,1,1,1,1
2,59,3,574,2,4,1,2.0,4.0,4.0,2,2,11,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,5,4,4,4,4,5,4,5,4,5,4,4,4,3,4,4,3,4,4,4,4,3,3,3,1,1,1,1,1
3,20,3,419,2,4,0,3.0,3.0,3.0,6,2,7,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,3,4,4,3,4,3,3,4,4,4,4,4,5,4,4,4,5,5,4,5,5,3,4,3,4,5,5,5,1,1,1,1,1
2,59,3,574,2,4,0,2.0,4.0,4.0,8,2,18,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,5,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,3,4,5,4,4,4,3,3,1,1,1,1,1
2,46,3,206,2,3,1,2.0,3.0,2.0,6,5,17,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,4,2,4,3,2,4,4,3,4,3,4,4,3,5,4,5,3,4,4,2,3,3,4,4,5,4,1,1,1,1,1
3,40,3,74,2,4,1,2.0,4.0,3.0,8,5,25,4,3,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,4,3,4,5,5,5,4,5,4,5,4,4,4,4,4,2,5,4,4,4,2,2,2,1,1,1,1,1
3,59,3,234,2,4,0,1.0,3.0,3.0,6,2,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,3,3,4,4,4,4,4,5,4,5,4,4,4,5,4,2,5,4,4,4,2,2,2,1,1,1,1,1
1,20,4,26,2,3,0,2.0,3.0,5.0,2,5,23,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,3,3,5,5,5,5,4,5,4,3,4,4,4,3,2,4,4,4,4,2,2,2,1,1,1,1,1
3,20,3,36,2,4,1,2.0,3.0,4.0,2,8,0,2,2,4,4,4,5,4,4,4,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,3,3,3,4,4,4,3,5,4,5,4,4,4,5,5,4,5,5,5,4,4,5,4,4,4,3,5,4,4,5,3,3,2,1,1,1,1,1
1,137,4,605,2,4,1,1.0,4.0,4.0,8,2,21,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,5,4,5,4,4,4,4,4,4,3,4,4,4,3,4,4,5,4,4,3,4,3,1,1,1,1,1
4,13,4,374,2,3,1,4.0,3.0,2.0,6,5,1,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,3,5,4,3,4,4,3,4,4,3,3,3,5,3,4,4,4,5,3,5,5,3,3,4,5,5,5,5,1,1,1,1,1
3,137,3,272,2,4,1,1.0,4.0,3.0,8,5,21,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4,4,4,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,3,4,3,1,1,1,1,1
4,100,3,469,2,5,0,3.0,2.0,4.0,8,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,4,4,4,5,5,5,4,4,5,5,5,4,4,5,3,4,4,4,4,5,4,4,4,4,4,1,1,1,1,1
4,20,3,535,2,4,0,4.0,3.0,4.0,2,8,18,3,4,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,5,4,4,4,5,4,5,4,4,5,4,4,5,3,5,4,5,5,5,5,3,5,4,4,4,3,3,2,1,1,1,1,1
1,59,4,72,2,3,0,1.0,5.0,4.0,8,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,5,4,5,4,3,4,5,4,5,4,4,4,4,4,4,4,4,2,2,4,5,3,4,2,3,2,1,1,1,1,1
3,156,3,552,2,2,1,3.0,3.0,2.0,8,5,17,5,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,5,5,5,4,1,3,4,4,2,4,2,1,4,4,3,4,2,4,2,3,3,5,5,2,5,4,3,3,4,4,5,5,5,1,1,1,1,1
2,6,4,633,2,4,1,2.0,3.0,4.0,8,2,0,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,4,4,5,5,4,5,4,5,4,4,4,2,4,3,2,4,4,4,4,2,2,2,1,1,1,1,1
4,107,3,214,2,4,0,4.0,2.0,4.0,1,5,21,3,3,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,5,3,3,3,3,3,3,3,3,3,3,4,5,3,5,5,5,5,5,4,5,5,4,5,5,5,5,3,4,4,5,3,2,5,4,4,5,2,2,2,1,1,1,1,1
2,121,3,488,2,4,1,1.0,4.0,3.0,2,2,11,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,4,5,4,4,4,4,5,4,4,5,5,5,4,4,4,3,4,4,3,5,4,4,4,2,3,2,1,1,1,1,1
3,153,3,531,2,4,0,2.0,4.0,5.0,8,5,21,3,2,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,3,3,3,4,4,4,3,5,4,5,5,4,4,5,5,5,5,4,5,4,4,4,4,4,3,3,4,5,4,5,3,3,3,1,1,1,1,1
2,77,4,326,2,2,1,2.0,3.0,2.0,5,2,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,4,4,2,4,3,2,3,4,3,4,3,4,3,3,5,4,4,2,4,5,2,3,2,4,5,5,5,1,1,1,1,1
2,13,3,605,2,3,1,2.0,5.0,4.0,7,5,25,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,5,4,4,5,4,4,3,2,4,4,4,4,4,4,5,4,4,4,4,4,2,5,4,4,5,2,2,2,1,1,1,1,1
3,107,3,428,2,3,1,2.0,3.0,2.0,6,5,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,5,4,5,4,4,4,4,4,3,3,3,5,3,5,5,5,5,4,3,2,5,4,4,4,3,3,2,1,1,1,1,1
2,137,4,86,2,4,1,2.0,4.0,3.0,2,5,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,4,4,5,4,4,4,3,5,5,4,5,5,5,4,4,4,4,4,3,2,5,4,4,5,3,2,2,1,1,1,1,1
2,13,3,87,2,4,1,2.0,3.0,4.0,8,2,23,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,2,5,4,5,5,4,4,5,5,4,5,5,5,4,4,4,4,4,3,3,5,4,5,4,2,3,2,1,1,1,1,1
3,46,3,374,2,5,1,3.0,2.0,2.0,0,5,16,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,4,4,4,5,5,3,4,4,3,4,4,4,4,4,5,5,4,5,4,5,5,5,4,4,4,5,4,4,4,4,4,5,5,1,1,1,1,1
3,100,3,232,2,4,1,3.0,4.0,3.0,0,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,5,5,5,4,4,4,5,4,4,1,1,1,1,1
2,137,4,134,2,3,1,3.0,4.0,3.0,0,5,25,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,5,4,3,3,5,4,5,4,4,3,4,5,4,4,4,3,2,5,4,4,4,2,1,1,1,1,1,1,1
3,142,3,456,2,4,1,2.0,4.0,4.0,8,5,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,5,4,3,5,4,5,5,4,4,5,4,4,5,5,5,4,3,4,4,4,4,3,4,5,4,4,2,2,1,1,1,1,1,1
3,137,3,56,2,4,1,2.0,3.0,3.0,6,8,18,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,3,4,4,3,5,5,3,2,4,4,4,4,4,5,4,3,5,5,3,4,3,4,4,5,4,1,1,1,1,1
3,31,3,326,2,5,1,3.0,3.0,5.0,2,2,15,3,3,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1
2,117,3,58,2,4,0,1.0,2.0,4.0,0,2,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,5,4,4,4,4,5,5,5,4,4,4,3,5,3,4,4,3,4,4,4,4,3,3,3,1,1,1,1,1
3,107,3,363,2,5,1,3.0,3.0,4.0,0,2,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,5,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,5,4,4,4,1,1,1,1,1
2,120,4,398,2,4,0,3.0,3.0,4.0,8,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,2,5,3,4,4,2,2,2,1,1,1,1,1
3,77,3,581,2,4,1,2.0,3.0,4.0,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1
1,107,4,428,2,4,1,1.0,2.0,4.0,8,8,13,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,4,3,5,5,5,4,4,5,4,4,4,4,4,3,2,4,4,3,4,2,2,2,1,1,1,1,1
2,121,4,358,2,4,1,3.0,4.0,3.0,0,2,16,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,5,4,3,4,4,5,5,5,5,4,4,4,5,3,4,4,4,4,4,3,5,4,4,4,1,1,1,1,1
3,6,3,482,2,4,1,3.0,4.0,4.0,2,2,0,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,4,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,3,3,3,1,1,1,1,1
2,59,3,87,2,3,1,2.0,3.0,2.0,8,5,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,3,4,3,3,4,4,3,4,3,4,3,4,4,4,5,3,4,4,3,4,4,4,5,5,4,1,1,1,1,1
3,18,3,377,2,4,1,2.0,4.0,4.0,2,2,21,2,2,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,5,4,3,4,5,5,5,5,4,5,4,4,5,3,4,3,3,4,4,4,4,3,2,2,1,1,1,1,1
2,46,4,375,2,4,0,2.0,2.0,3.0,2,8,6,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,5,4,3,4,4,5,5,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,1,1,1,1,1
1,112,4,358,2,4,1,1.0,4.0,3.0,6,2,9,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,5,5,4,4,3,4,5,5,5,1,1,1,1,1
3,77,4,134,3,4,1,2.0,3.0,3.0,8,2,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,4,5,4,4,5,5,4,4,4,5,4,4,3,4,4,4,4,4,4,5,5,4,4,4,4,1,1,1,1,1
3,107,4,363,3,4,1,3.0,3.0,2.0,8,5,7,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,3,3,5,4,3,4,3,4,4,4,4,4,4,5,3,5,5,4,5,4,5,5,3,3,4,5,5,5,5,1,1,1,1,1
2,65,4,363,3,4,1,2.0,4.0,4.0,2,2,4,2,2,4,4,4,4,4,4,4,4,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,4,4,4,5,4,3,5,5,5,4,3,5,3,4,4,4,4,5,3,4,4,4,4,1,1,1,1,1
2,20,4,232,3,5,0,3.0,2.0,3.0,2,2,6,3,2,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,5,4,5,5,4,5,5,5,5,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,5,4,1,1,1,1,1
2,31,4,583,3,3,1,2.0,3.0,2.0,6,5,17,4,3,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,2,2,4,4,2,4,2,2,4,4,4,4,3,4,3,4,4,4,5,3,5,5,2,3,3,4,5,5,5,1,1,1,1,1
